avg_monthly_inflow,income_regularity,savings_ratio,merchant_diversity,discretionary_spend_ratio,emi_count,atm_withdrawal_ratio,p2p_transfer_ratio,psy_time_discount,psy_risk_tolerance,psy_cooperation,psy_numeracy,psy_stress_response,age,dependents,default
31990.452700494647,0.8786925896669592,0.218268262162726,16.316851262029566,0.4487891892247651,0,0.3033184173210659,0.38402361539921426,0.36144214292632343,0.44336013668906776,0.8460869832674353,0.6553397836392446,0.3191568156232876,21,2,1
26749.004980842645,0.8907753702882009,0.018398628316638466,6.477634935811574,0.10652370271431065,2,0.29246619100646193,0.27355529164645837,0.5431573226335358,0.4322196161894324,0.8505770661072206,0.43825090281688595,0.6347157886994125,31,2,1
15604.716985665256,0.6041081696306096,0.3189823983518433,7.880959184931845,0.22577895801462589,0,0.2846785839087134,0.16429580680481906,0.6013142263610045,0.18039567399240392,0.9593586081807001,0.6744285553465426,0.8189308279313646,37,2,0
36811.41138152463,0.42966666110756596,0.07432310177642769,10.307579794338286,0.1372899152791084,1,0.25748646621941285,0.551937923613289,0.6696552043198131,0.366004466927903,0.5225084895501686,0.29286091887876736,0.4897884053803587,36,0,1
26800.02653459563,0.8188341381223871,0.2587864330360595,6.995282301344286,0.07721573862492667,1,0.3726468186598151,0.2259189396374605,0.7086097641456268,0.8874443772567221,0.8058592894710518,0.6887049451937836,0.7004598060888318,21,1,0
25613.20657681339,0.6160869699678154,0.18698504621351997,5.428118808677508,0.26629307904032523,0,0.4185677854229592,0.2842094466363921,0.5968437939269231,0.5726447744021352,0.8110560586456971,0.62299496075071,0.5059738082005059,39,0,1
90578.28438174006,0.9820247602730783,0.2023745177723313,8.22200502312327,0.04991741003922795,0,0.3210082704884103,0.12711006065181124,0.8265076646844278,0.3187710275577546,0.9531076002202007,0.4321773683814613,0.7119214545071608,57,1,1
17498.679808693287,0.771896335986186,0.10618395866744033,18.445270566465005,0.36065723005563255,1,0.15285523449144214,0.31047981289309284,0.5412550055796277,0.6878230440178097,0.767997960728598,0.8661831870438308,0.4508751299787968,31,0,0
20971.66973656957,0.6586464704064223,0.2514188430524296,2.8318195994591404,0.13117969987829795,1,0.3323686674897915,0.35499731621797515,0.6675026452019024,0.6103803021672192,0.926889674278677,0.6366517547891867,0.430669587374717,32,1,1
23706.213907690773,0.8694653743327073,0.16694878218517709,11.606846888395765,0.41436657383203435,0,0.17402349372924017,0.4236490598194495,0.29285205571237927,0.35117066248226786,0.904432395038824,0.3329980312098517,0.47315128506027065,33,2,0
29363.486016359762,0.7463821687176901,0.3285379574368154,9.565485343644578,0.25438982200762794,2,0.3660137130857336,0.5403163692559799,0.5214589347398805,0.563290644240097,0.5323504532305057,0.9522007080020066,0.704992815696377,21,4,1
37722.91396691821,0.7734282328398122,0.023463659939417625,12.678690195320154,0.4284332791336106,1,0.09033650443728244,0.37477469760054133,0.7259573974767051,0.7291163956400691,0.6284379839620208,0.7120690014834238,0.5993817558350973,21,2,1
33426.56859552937,0.8846836631994437,0.18953789421810463,3.57421471896971,0.312549923220582,0,0.1304183228803146,0.47532840999026627,0.6329457732578841,0.3456173573805214,0.4733203647605004,0.6965858577276677,0.71121484632026,31,3,0
32551.350451346047,0.9435341831919908,0.2452032230855922,7.7417719869217,0.2572733225097727,1,0.23887266922831965,0.2720713328174372,0.3893922342337713,0.3353847932552047,0.7712686944014903,0.600120286544053,0.4831630209586183,32,1,1
33643.68617262122,0.8252152487648646,0.28453496441180304,8.695905871328636,0.49398076688717296,0,0.46853205454352725,0.2556928179748574,0.41238608243232383,0.41718379001774364,0.799555318961738,0.7041452465895542,0.686084297856196,46,0,0
41361.992198334476,0.7586345970393639,0.4052154975069679,5.766458388611792,0.37912055612397966,1,0.24463157418225953,0.3701141286970463,0.7691071352766988,0.3614549527103067,0.8413496045557047,0.6635558047219737,0.7190721020328703,29,0,0
9796.97389229541,0.6154706147487501,-0.000331802115672436,8.957059340432725,0.1202828887275358,0,0.15613329624818884,0.15031713050719264,0.5573237878833148,0.4826054099607005,0.7253571344863469,0.6568438007796711,0.4978349359156772,26,1,0
15915.250377280981,0.9153098390737732,0.11705756804642715,11.957498244911672,0.07725963682791527,2,0.573214297704267,0.07361337118647092,0.533646329814077,0.8102398969602823,0.631362185529876,0.7826918833104439,0.7085671225880744,21,1,0
27111.54389911701,0.3288903138825956,0.266110989575166,11.024118937255503,0.5383223357862419,0,0.3594427938113774,0.3477566884061651,0.627603692479644,0.4201220798328207,0.5261651622933351,0.5935450029981413,0.7909071054198266,33,2,0
34469.29671471761,0.9634179499044873,0.3172962243139702,9.702266283599815,0.2611559606860852,1,0.28179088369582306,0.36542571177738337,0.5314086083030666,0.319576289309166,0.9124742552160229,0.8786856965252123,0.6633983511647426,21,1,0
39707.56241561629,0.786963011021855,0.32678051407097486,7.266272839479508,0.499360920563649,2,0.5076253152386858,0.2566515525851099,0.5399599998963321,0.6644665072807616,0.5439888868548295,0.6259944036404435,0.5767880340421926,27,0,0
53171.47441901491,0.6219977247155124,0.1348136818773281,10.811692083405198,0.10883423061317274,0,0.22853793078811305,0.43083563583826606,0.4725141902666718,0.7809727860472192,0.4072574659195678,0.502760714008582,0.6927877714600247,45,5,0
31707.520106820502,0.6984019329167863,0.22424079706474814,8.426644750690556,0.17543803391656795,2,0.4845408544245414,0.44797639240763915,0.8740115349293746,0.4663859864731943,0.6735753494534569,0.6056868800002131,0.6994969565194278,32,3,0
10977.38311588186,0.3366618988961611,0.298477067910795,10.975202855084795,0.19828024195392338,0,0.17416578622409798,0.28851769053507187,0.7992958186234497,0.63922317691163,0.6842402374600458,0.7797766107064937,0.7527489975014325,52,1,0
33209.31156463579,0.9439164797600872,0.1257232416901108,1.0,0.05020736488920886,1,0.11250546439877959,0.507230062648569,0.5459603663509773,0.5730718928131866,0.6796131143617583,0.5151529857010211,0.6115410544176388,34,4,0
50239.99673222966,0.6950675626464315,0.4419008429012504,7.394327985542207,0.2870231347976248,1,0.22365158948464314,0.6089915782948309,0.4990853941979718,0.7970901932033221,0.8936923278833617,0.9653752435808789,0.42399338119142393,21,1,1
28095.664950688104,0.8038639046359283,0.1611923522132969,14.249606039500481,0.02372548120187227,0,0.05233672707548304,0.30969090480294276,0.7806216551831454,0.2946969384778464,0.7590064215658128,0.33796872806137573,0.6616299916077046,33,2,0
36422.86597294847,0.8155836771125856,0.18111501030370952,13.665310698809925,0.5993879253956329,0,0.5092214894115505,0.27452012094044403,0.6661309813162439,0.28733193110655836,0.5620562873881123,0.5735375301130309,0.42317194039877265,37,4,0
12392.115488748092,0.7090013811074433,0.19445999505471612,5.885302667483664,0.2053215674338174,0,0.2404932376528578,0.4683289139781855,0.7305864298535404,0.5565255228344548,0.7689870478290726,0.7212051380081211,0.5183311592488264,24,2,0
14125.041935374627,0.8237716212102767,0.16089313462839477,10.42150202458384,0.08550361712208154,1,0.14169082758076285,0.2625199186083872,0.5550785144290006,0.32112926836837974,0.688588838070367,0.5745656450562668,0.39517569716494333,26,1,0
22452.31260232056,0.5042421656775498,0.21772601928658167,9.991664810319264,0.41486319852294423,1,0.3176039593405975,0.27401703397597527,0.46826453614784996,0.6241663857022502,0.4839303410393887,0.8306311793082027,0.6497073942137902,40,0,1
20563.45569345113,0.7423641423874958,0.04892246823929053,8.734366201220793,0.4311729593023426,0,0.14049291080424728,0.2981057530710652,0.4896614406137152,0.8678218465118415,0.7585879877315899,0.4404043786668326,0.5634416485424225,22,3,0
24010.227699311345,0.8740950523684934,0.24356317594865312,5.73954534769851,0.1821013971569397,0,0.3188271486599408,0.21664921724985145,0.7367807154165532,0.5753108962379732,0.7261676835677983,0.7044970386177399,0.8653825691261534,21,1,0
39468.33288920847,0.8637406205398033,-0.1,13.452400904682523,0.28025815214901056,0,0.34630605858157126,0.5079351312413392,0.9004544009364204,0.3881192286818247,0.5862720077548934,0.5514498359259327,0.6456499696227482,41,0,0
25196.91809713452,0.8503440406008214,0.13616141384254696,10.738721223459633,0.13887477350878247,1,0.3295333025328977,0.5910143540759476,0.5751016759879325,0.665835280000734,0.6066145586790298,0.7924080857660583,0.6374438951206952,21,2,0
20905.18900861274,0.42540697879704914,0.2805075244030047,6.745418575761302,0.4634999943093661,1,0.27015551787913206,0.3594058994725769,0.805945157154231,0.636344107788109,0.7893790098429327,0.5237936737703147,0.7944044112602159,46,1,0
12610.238166331523,0.7351147046236038,0.3545772773990091,6.86040674767104,0.5484468136833527,0,0.05301773077541684,0.48153216770336393,0.5841302052826635,0.7400926440965123,0.7354098015396383,0.7277441261194619,0.7615447143487575,33,2,0
54865.583939833676,0.8323106551566389,0.237607149610402,4.538151911231279,0.2419859579326483,1,0.4219619156573342,0.16751987204115346,0.39906289508059645,0.6672546274108463,0.5047600681468328,0.7689646858350377,0.5776012628022196,37,2,1
14228.376587786368,0.6826334160929084,0.22408386081794135,8.784676608055136,0.5000374896148346,0,0.12907015890894363,0.1885669097054442,0.6062470987758567,0.5929943858627589,0.7720509707926811,0.7883640010415884,0.36704772432681526,60,2,1
65928.60195724548,0.5415704076039006,0.28847218093034344,17.079449682707864,0.12224278883017338,0,0.17192237276748523,0.33039563661764154,0.5292111195276619,0.583097423396804,0.8229503599865452,0.47798306751580316,0.8037391931180484,36,3,1
38910.73755921607,0.7277937245225349,0.14813437943778915,11.933701952458414,0.22492567232877775,0,0.6324507925976128,0.24301307748271356,0.36668413809111766,0.34933365795786314,0.8029962119189166,0.4991766039740866,0.7332016814403777,46,1,0
17838.1263069433,0.44704781160301654,0.1413215436946392,3.9262042241410393,0.40724019756559854,0,0.15360198454201654,0.2409851412797903,0.45956211211713965,0.4979555358519583,0.4586877066897504,0.7138373288064388,0.872514809674753,21,3,0
23160.573519241276,0.6490967710056923,0.2035170040637523,11.267917671093626,0.4611801911229351,0,0.1625874218696149,0.39465237073056725,0.61019168223393,0.40936118934918386,0.7529818682915466,0.50943308183037,0.4128360225410723,43,3,1
54760.851495381474,0.7252149168301772,0.29434494566435265,14.887202210075252,0.5134846446066221,0,0.04750326833492755,0.20082274124615757,0.6583353203499774,0.15987991036463736,0.6602403999947611,0.41973988027449416,0.44472097673644234,32,0,0
28219.36672968433,0.8136608242091834,0.09499118797074446,3.9451424295486914,0.11220660262012007,1,0.15650448488529276,0.47627838185050747,0.3513103546328398,0.4680009934254354,0.6862249036991799,0.6730382621211206,0.6475112230655737,22,0,0
22681.4881032786,0.8924186649516967,0.2679179232874899,13.877828802106947,0.1876194222745806,0,0.08320792258748763,0.3420983445716758,0.5015933626328651,0.38039859761244776,0.7468307671325398,0.5734682628926533,0.9032638810677324,25,2,0
28398.415699114143,0.8871027067477426,0.16774458719580007,11.63703355038897,0.13498598483297378,0,0.33375670739457763,0.49951865086278574,0.4998827916316034,0.2840889503194834,0.7204084751302061,0.7047673083821797,0.2017989547148213,54,1,0
28581.75822754999,0.9285985677722955,0.2396039067883826,9.879422921916596,0.16515648387403087,1,0.2703716516185654,0.27945327949291054,0.8390263690039853,0.7458329462811468,0.7075007458501321,0.6281094902904653,0.6816005356678938,32,3,0
42275.44111377231,0.7634466611115607,0.3148935263983216,13.790105848491432,0.13237350274514814,1,0.3160730919660604,0.4072290626582519,0.5695858732433285,0.4049516923496323,0.8311759709881056,0.6437601249357614,0.2671361871880903,40,0,1
10055.168647798882,0.511050965568675,0.10441136943379052,13.317899367726994,0.4087335274769343,2,0.5794617820146022,0.3671160318952689,0.4431630296243071,0.515850153053618,0.7985590561927469,0.7829288493720139,0.7428985778711782,35,0,1
15109.491195820192,0.828182242336715,0.30329058424065286,7.345118492081151,0.17304458276610918,1,0.11819031111386427,0.5369830547258361,0.29371868690159325,0.4096417074540988,0.3302131889419959,0.7880478021665303,0.7512735377445897,30,1,0
10357.15307865063,0.6301063532628394,0.27720747648632293,5.242352428530689,0.48584326263606153,0,0.20456822728724622,0.24259533222305996,0.18953374684707974,0.6063366241267034,0.6822791955681106,0.6595511703634411,0.6343395778784005,49,1,0
11576.180135515486,0.7161724123301272,-0.012108477417181879,6.686011900879016,0.44191157129088127,0,0.29822060503633857,0.3307269852918119,0.43950833726187966,0.14662755658649632,0.817689490920554,0.6249545767116239,0.4464067555775616,34,1,1
22043.75399094002,0.8887372810524206,0.1700359675808672,4.30417139019942,0.1909124912564563,1,0.27500851611836025,0.4971416468806428,0.5202086437239593,0.40248684576410926,0.7941116501489064,0.2963637877400308,0.7069806957545102,49,0,0
21717.797453382384,0.48785774703109763,0.12359494226885981,11.063512918608193,0.20460300159718417,0,0.2224202717534172,0.1424610418030227,0.5918342503067907,0.3322571862048416,0.9039895409129146,0.6556900278065074,0.794171873971579,53,2,0
20747.555122526006,0.5745291547230157,0.005858917193812929,9.951644208615782,0.08585947686856321,0,0.182519723912626,0.2172970207227349,0.38379184143620193,0.7056517728217486,0.8766674914770693,0.34978661131941435,0.8103460924931984,22,1,0
21197.81973484682,0.9677260337032809,0.3962597770117735,11.53240084829288,0.4005864231991874,0,0.48773452406786555,0.28534194568008786,0.6756824551487417,0.2423700628921803,0.7336211958057093,0.8152070137271626,0.5242178523403196,33,1,0
16450.780369693442,0.9579346997107046,0.13715649590320686,10.772829690856776,0.4617640825838227,1,0.3300477783776898,0.5687914254200354,0.31922001636377373,0.42377812703878864,0.8098124929164038,0.8568378146046514,0.48136156881130127,49,2,1
48035.53800269733,0.8008285701054262,0.03774451756858799,12.083872662299315,0.5503400032352939,0,0.27926033486755397,0.4396611571883196,0.4468405819901833,0.7312554933170875,0.7447536861521592,0.6696532439640291,0.2848821178952272,42,2,1
42604.44232558204,0.7898467499666209,0.21321521391903459,14.189270826485792,0.4358202396571503,0,0.13383909163947388,0.3185197384019374,0.57629934569459,0.3896792242387254,0.8835660437012892,0.8322025575678063,0.4939173075957933,26,2,0
31558.59479216945,0.5357390992611437,0.19852040244772923,16.84774878326812,0.2942067773875905,0,0.22105515769834239,0.2122527094109967,0.2852907369046896,0.3011269774916454,0.9566797255627445,0.39383206712337093,0.5855301782091069,41,2,1
13402.1069733159,0.9544262359386081,0.24393999609561604,11.927464246873965,0.48760671488124707,2,0.06925545805067218,0.4358788551474182,0.8832799858611583,0.7201593667750853,0.6925313131804973,0.8280411668289136,0.7542676712243945,21,2,0
10175.205211045317,0.3230771041110792,0.3066262621597251,1.0,0.21910335796258498,1,0.48959657619152763,0.2617002024202042,0.6076598783934987,0.5623464135976162,0.6361320164955866,0.9599519078083734,0.5053838015199389,31,1,0
18929.637408766735,0.5614108490595733,0.2029847159333796,7.761030105618072,0.29737722137706474,2,0.22887795607945247,0.5727679090847816,0.8074526353632141,0.4905732240318551,0.5687759135837336,0.4750855865715207,0.6398269798533626,36,5,0
23136.82675219188,0.7588834322560887,0.10174933336883271,6.967658693251202,0.16479225761397934,0,0.26007821785964924,0.22617231288104567,0.670470633961389,0.7867451524951425,0.6505583296120048,0.8699263495207563,0.7682116033295884,38,0,0
46192.1830487799,0.587549483926062,0.2202069634900941,11.264623828731112,0.5311483945536871,1,0.2818757664527167,0.24190821438577031,0.430194901093965,0.4106158998669754,0.6127765661103429,0.549644427223279,0.331404881994846,38,3,1
45033.03923898337,0.854665279577041,0.19482572351466987,14.758060170660169,0.2629562106533345,1,0.15473154082457538,0.38341448751944107,0.3102137301015986,0.6119534399634242,0.7495338315926836,0.2681994109665867,0.7484120514027242,29,4,1
15640.614946980844,0.7508181609990474,0.15810948034170996,8.061484943984143,0.2860820653010317,0,0.3473666494005458,0.35278583359190746,0.5014799980332026,0.46803247388268515,0.8667491281493178,0.8249620722124856,0.7052681570018561,30,2,0
23097.84643174771,0.8880067310680906,0.1327437757867792,9.532936336819013,0.14084997411353345,2,0.4889021441287971,0.48555399927825343,0.6376858288954812,0.2565548187862972,0.42565173323835115,0.7884304403208173,0.32495966728326425,23,1,1
19211.95437533752,0.5751114043734226,0.09384973311028777,9.077901499278997,0.4205645246568295,1,0.31201792559545155,0.31653885166369894,0.34192977243825384,0.45094535295124616,0.894532301228113,0.32104614739444093,0.327765958699512,35,3,1
25109.083642212398,0.7338024530569589,0.2144794685283611,3.787471786524682,0.2696019013117563,0,0.1896308926560209,0.26490375526517795,0.4139432541268508,0.3212065343069293,0.6736617227964,0.8776697783633866,0.6610991156709687,39,2,0
43092.64923356274,0.7149252566676424,0.29958846126953365,8.134018483087209,0.38201776407422217,0,0.08755108998904002,0.14241784253016637,0.5643227404098747,0.4819837593565149,0.9114475181292252,0.5537737449179329,0.5895226806897496,36,1,0
11469.271890518608,0.850474531351996,0.058960319859980584,15.054826710618674,0.07283179312825973,0,0.35385894789986155,0.24347510692671342,0.7799981071327998,0.46234961230781496,0.952220672224975,0.6548682516414294,0.7082832123905818,21,3,0
18301.99979973977,0.9847859054634098,0.32403140996865953,8.147354551658404,0.13492198445435027,1,0.22049272661954933,0.08582706314370521,0.5217907186838961,0.37118673407239106,0.6401903199767296,0.8337318226201245,0.4923188605734955,51,1,0
19783.93862567394,0.7183868000428381,0.1164801465061955,10.612407971737301,0.25954413864419057,0,0.1497974406586377,0.3555263323528887,0.6648558546964677,0.5766190000439126,0.742091878584626,0.512473981827133,0.16975019425835036,27,4,0
20231.412207018115,0.5995662783774157,0.024823014748962258,12.289561244702703,0.5797581466128602,0,0.4907642313435967,0.26534578782282503,0.3672146622382401,0.5224619850770031,0.695233099906778,0.6589937287140413,0.3504355898099004,37,1,0
31584.113773232017,0.8078175596204166,0.18839151205687676,11.729051802536622,0.2755423202248094,0,0.11748221399240033,0.7292803473640307,0.7289792608532086,0.6136666005632254,0.9084846260676575,0.4434722849801519,0.7373809408791511,41,2,0
18476.01750901887,0.6427446980284914,0.23781404494335406,7.216554319420897,0.6173363736517821,1,0.22730744415332604,0.5637722049331765,0.4223053395684402,0.5511171653440947,0.8746905474026656,0.47962522687542836,0.6341706035041883,43,1,1
51730.08877913484,0.6460530041709897,0.21905242313205725,6.612596135498542,0.47692781421579195,0,0.4135637973742103,0.4987951594244691,0.3700455467448688,0.8550532608088677,0.7613049119842871,0.48614780608939767,0.5629594988735466,35,0,0
16453.2545234023,0.6067747962117012,0.31980385258073485,5.01762435354178,0.030097004005502012,2,0.26805375607801346,0.14797609318431867,0.6885899260648832,0.35464022507891707,0.3140178457324737,0.6622074545921324,0.5709219083576405,37,1,1
45616.249679566514,0.882287892836783,0.3120985678107126,14.245483859492534,0.3086596476717127,1,0.6291699332597386,0.4750966657399001,0.7371459600846775,0.5822232488047258,0.47263085013858447,0.7515269842018277,0.40049929482290303,41,0,0
13842.473520522086,0.6480657795090642,0.11051455965982206,12.715725160237113,0.22497197022227813,0,0.10615944590842501,0.15683359383888537,0.6554630782618593,0.3472737623588079,0.69330029394193,0.4754162354492267,0.7884270868191187,24,1,0
16737.712093294842,0.6036820747616877,0.08205393065496423,10.31257225187859,0.37973287476095796,0,0.29438715287973816,0.4888905803766365,0.6428057423046798,0.7045913107147169,0.5871889575972593,0.7756212969726521,0.8355747715535519,49,3,0
23330.77130515909,0.5895585011386865,0.33230071877500555,10.851799894686492,0.3893288130241463,1,0.06252889454017194,0.4871235679632797,0.46290047922106975,0.5053218168099778,0.9861713489344615,0.6318903870475556,0.7049869924095135,39,0,1
77421.53158034878,0.8413423447186712,0.15376160670779568,3.449580330173313,0.20424676221244017,0,0.04440881247785121,0.5781318825206633,0.8287467091846632,0.3260054256870863,0.9061095389120057,0.7896523701891375,0.6619154303454357,28,2,0
29344.139313902877,0.8637974620283819,0.23092727254332152,1.1598288428392802,0.5515333252526553,0,0.3326431285151972,0.13418416540688563,0.116749203452442,0.16333342300596868,0.5704813064526573,0.8591119144047913,0.6077704923481708,21,1,0
23914.629507107613,0.7944475644246565,0.0730537799871899,9.752639664157266,0.2172162531465539,1,0.3427841500666074,0.6176205704175172,0.6297747369972759,0.8470707566565002,0.6277543489436846,0.45418815722281286,0.5738182440416194,32,5,1
29286.435326423987,0.7881738548428047,0.1361040392647797,18.199248383143704,0.20182904605887889,0,0.3354046967630959,0.3106901178474757,0.7947039623598249,0.6915182943673178,0.4979333051522445,0.8546687250387828,0.5290794511651232,41,2,0
31313.139646758995,0.8381108320715431,0.29882861444462194,7.652137251630712,0.16083079415848162,1,0.2618496265680972,0.6359435609810019,0.7681605723091361,0.43004555027445107,0.8501229644646884,0.6034045850235848,0.32484957681715976,37,1,0
95497.41463078238,0.7047043535328676,0.22533950654665894,14.872778847017024,0.3850262416465545,0,0.23089796274862576,0.5708002871442461,0.5562333753295342,0.4642440515891153,0.11997877340368458,0.6847504758109333,0.6619803586042554,38,1,1
25498.581572287323,0.7598019153255726,0.16535314414544672,4.3635722889760915,0.2662789513098651,0,0.31128090415890364,0.6215248194843298,0.3737537207348378,0.218094168586444,0.7119025423481906,0.7858004361953471,0.299199060931182,28,0,0
18316.812002474686,0.8668471366460164,0.08615958089867556,6.961187530078852,0.044198711237975814,2,0.153299536841606,0.32011799089344584,0.48468341679929366,0.6420566232457511,0.6831270477670206,0.8116156427346927,0.6379979683000087,43,0,0
18364.544070714517,0.5283252855675749,0.27729583747100517,10.653621896089614,0.18451851767104777,0,0.18274730869486192,0.45669777413845575,0.7866290014429625,0.4918409535570257,0.634905903903412,0.7433889424643588,0.7721599121633053,31,1,0
58972.67444799703,0.8574059220129505,0.24403775944426642,7.9013503717327875,0.3742724087172057,0,0.3770351083770243,0.4259625676058542,0.5545213509079062,0.4195603021024827,0.9545820624384984,0.8663648519449103,0.24883127425039683,36,1,0
15398.295951310894,0.691876501689396,-0.08353533853199357,9.351504098080566,0.21578882981235456,0,0.41346686293713614,0.32807513744897443,0.38579138312813255,0.20406471268910284,0.5239319610432486,0.7773180862968011,0.8881184558659202,23,1,1
41281.41336055279,0.7089083753962857,0.09352487308910785,13.550015869656237,0.6279860865252002,0,0.3848557955973852,0.3133380335742852,0.166866244109497,0.48783783120923596,0.7509125092832825,0.42329734473825065,0.5948895601704858,41,0,1
29724.104509236466,0.7618175627034465,0.3549630330677189,4.015203383695993,0.2635758469367221,1,0.08912125115072857,0.16502555736851138,0.6911272197123648,0.8235496570409493,0.6119912007640754,0.7736193992550627,0.6233852401428713,57,1,0
18609.90763908493,0.5708847428020805,0.1834548976486178,6.060027496731939,0.20094478919214784,0,0.10073375315980745,0.22135095533653945,0.33187851003548063,0.7787598545295509,0.2543720264139758,0.6261958857247486,0.5426997333269581,29,1,1
9916.121924664996,0.7480439951245756,0.3554635126461164,11.794543058058109,0.437257999348611,1,0.13791091880797432,0.13635869621057217,0.37145039479509906,0.5041833471625957,0.45127664136424067,0.2141373390326743,0.42897717851325806,34,1,1
30624.85833081187,0.6920527232461853,0.25145890771671087,7.640420974148436,0.23738708988836074,0,0.45209253359785184,0.38927539898856856,0.19998049227402315,0.5281516358263411,0.8954221707428947,0.7049073119646487,0.9361656421921097,31,2,0
28026.95514557652,0.7238708715150153,0.2173983427205734,1.0,0.22981936240891782,0,0.5157824090804678,0.5135995772227414,0.9128455627261851,0.6716548862222812,0.702021648718275,0.7597521753910763,0.7641008711810635,33,3,0
18396.811684574925,0.8802600887337801,0.16081007725974716,13.746016466921953,0.021902416059172383,1,0.306597605108591,0.5208646008854158,0.7593245760143275,0.7979046631136654,0.7667345871323538,0.7797388366368276,0.43234283433757253,43,1,0
38739.92134699186,0.8853186624513466,0.19803463578921288,17.727761499036355,0.5318174273560357,0,0.4678936725059544,0.0861791856604357,0.8125318696664792,0.378393587647986,0.7210565377373755,0.7953562887563619,0.3503353913228679,31,1,1
28257.34970238777,0.8027678378838167,-0.0626158367954337,9.594877125193868,0.25949270779766304,0,0.2637413422946972,0.3180839010478101,0.695471697303559,0.3216560943173656,0.8556250413439028,0.7616176939263184,0.8251487995590284,36,2,1
13024.03366794661,0.5558422600894396,0.22601220376843728,15.578501552844706,0.11466938339151049,0,0.12934019169076033,0.5241961037286745,0.19783736581815117,0.6460657310445581,0.7452550761363621,0.3581375836275889,0.945808124537166,33,1,1
9700.263744521015,0.6224557970676172,0.13078485057782924,11.137902517857889,0.37320266269799274,0,0.15776872163646377,0.16603337940995927,0.6048775019455375,0.05,0.7247256514549215,0.6865330019425626,0.5137684036838552,37,1,0
29041.527898851986,0.5534276783513266,0.29313462169680904,15.321526742632242,0.4773542705776785,0,0.38470984888791915,0.5152925116690357,0.6868315691067158,0.8587719028908586,0.8528693847228934,0.816792650210308,0.6113509800629481,43,0,1
32569.0723614579,0.8516725932007185,0.017167731636050954,10.892612218990788,0.283045488324617,0,0.5512495768871574,0.16601656578652804,0.6883915338043034,0.6095339703842113,0.9624418177018405,0.5573286924618384,0.3419215983234427,37,3,1
